'Elapsed time','ECG 1','ECG 2','ECG 3','ECG 4'
'0:07.748',-0.400,-0.270,0.020,0.280
'0:07.750',-0.410,-0.260,0.020,0.280
'0:07.752',-0.400,-0.250,0.010,0.290
'0:07.754',-0.390,-0.240,0.000,0.290
'0:07.756',-0.370,-0.240,0.000,0.270
'0:07.758',-0.350,-0.240,0.000,0.250
'0:07.760',-0.340,-0.240,0.000,0.260
'0:07.762',-0.330,-0.230,-0.010,0.250
'0:07.764',-0.330,-0.220,-0.010,0.250
'0:07.766',-0.330,-0.220,0.000,0.240
'0:07.768',-0.320,-0.200,0.000,0.240
'0:07.770',-0.300,-0.200,0.000,0.230
'0:07.772',-0.290,-0.200,0.000,0.210
'0:07.774',-0.290,-0.210,0.000,0.200
'0:07.776',-0.270,-0.210,0.000,0.200
'0:07.778',-0.260,-0.200,0.000,0.200
'0:07.780',-0.260,-0.190,0.010,0.220
'0:07.782',-0.260,-0.180,0.010,0.220
'0:07.784',-0.260,-0.180,0.010,0.220
'0:07.786',-0.260,-0.180,0.000,0.230
'0:07.788',-0.260,-0.170,0.000,0.230
'0:07.790',-0.250,-0.150,0.000,0.220
'0:07.792',-0.240,-0.140,-0.010,0.220
'0:07.794',-0.220,-0.140,-0.010,0.230
'0:07.796',-0.200,-0.150,-0.020,0.220
'0:07.798',-0.210,-0.150,-0.030,0.230
'0:07.800',-0.210,-0.140,-0.020,0.240
'0:07.802',-0.210,-0.140,-0.020,0.240
'0:07.804',-0.200,-0.130,-0.030,0.220
'0:07.806',-0.200,-0.130,-0.020,0.210
'0:07.808',-0.190,-0.120,-0.020,0.200
'0:07.810',-0.180,-0.130,-0.030,0.200
'0:07.812',-0.180,-0.120,-0.030,0.200
'0:07.814',-0.180,-0.120,-0.020,0.200
'0:07.816',-0.180,-0.100,-0.020,0.190
'0:07.818',-0.170,-0.100,-0.030,0.180
'0:07.820',-0.150,-0.100,-0.040,0.170
'0:07.822',-0.130,-0.100,-0.050,0.140
'0:07.824',-0.100,-0.090,-0.060,0.120
'0:07.826',-0.090,-0.090,-0.060,0.120
'0:07.828',-0.070,-0.090,-0.040,0.110
'0:07.830',-0.070,-0.080,-0.040,0.100
'0:07.832',-0.070,-0.070,-0.040,0.110
'0:07.834',-0.080,-0.060,-0.040,0.110
'0:07.836',-0.090,-0.060,-0.040,0.090
'0:07.838',-0.080,-0.060,-0.040,0.070
'0:07.840',-0.060,-0.060,-0.040,0.050
'0:07.842',-0.040,-0.060,-0.040,0.030
'0:07.844',-0.030,-0.070,-0.040,0.010
'0:07.846',-0.020,-0.070,-0.020,0.010
'0:07.848',-0.030,-0.050,0.000,0.000
'0:07.850',-0.040,-0.040,0.000,0.000
'0:07.852',-0.030,-0.030,-0.010,0.020
'0:07.854',-0.010,-0.030,0.000,0.000
'0:07.856',0.000,-0.020,-0.010,-0.020
'0:07.858',0.000,-0.020,-0.010,-0.030
'0:07.860',0.020,-0.030,-0.020,-0.030
'0:07.862',0.030,-0.040,-0.020,-0.030
'0:07.864',0.040,-0.030,-0.010,-0.020
'0:07.866',0.040,-0.020,-0.010,-0.020
'0:07.868',0.050,-0.010,-0.010,-0.030
'0:07.870',0.050,0.000,-0.030,-0.040
'0:07.872',0.060,0.000,-0.030,-0.040
'0:07.874',0.050,0.000,-0.040,-0.060
'0:07.876',0.050,0.000,-0.030,-0.060
'0:07.878',0.040,0.000,-0.020,-0.070
'0:07.880',0.030,0.000,-0.020,-0.070
'0:07.882',0.020,0.010,-0.020,-0.070
'0:07.884',0.020,0.020,-0.020,-0.060
'0:07.886',0.030,0.040,-0.020,-0.050
'0:07.888',0.040,0.050,-0.030,-0.070
'0:07.890',0.040,0.060,-0.040,-0.100
'0:07.892',0.040,0.060,-0.040,-0.110
'0:07.894',0.040,0.060,-0.050,-0.110
'0:07.896',0.040,0.060,-0.050,-0.090
'0:07.898',0.040,0.070,-0.030,-0.080
'0:07.900',0.040,0.090,-0.020,-0.060
'0:07.902',0.040,0.110,-0.020,-0.040
'0:07.904',0.050,0.120,-0.020,-0.040
'0:07.906',0.060,0.130,-0.030,-0.050
'0:07.908',0.070,0.140,-0.030,-0.070
'0:07.910',0.060,0.160,-0.040,-0.100
'0:07.912',0.060,0.170,-0.040,-0.140
'0:07.914',0.050,0.180,-0.030,-0.140
'0:07.916',0.040,0.190,-0.010,-0.140
'0:07.918',0.030,0.190,-0.010,-0.120
'0:07.920',0.040,0.200,-0.010,-0.100
'0:07.922',0.040,0.200,-0.010,-0.090
'0:07.924',0.040,0.210,0.000,-0.070
'0:07.926',0.050,0.210,0.010,-0.040
'0:07.928',0.050,0.200,0.010,-0.010
'0:07.930',0.040,0.210,0.000,0.030
'0:07.932',0.010,0.210,0.000,0.080
'0:07.934',0.000,0.200,0.000,0.120
'0:07.936',0.000,0.190,0.000,0.140
'0:07.938',0.000,0.190,0.000,0.140
'0:07.940',-0.010,0.170,0.010,0.150
'0:07.942',-0.010,0.160,0.010,0.160
'0:07.944',-0.010,0.140,0.010,0.170
'0:07.946',-0.040,0.120,0.020,0.180
'0:07.948',-0.060,0.120,0.030,0.200
'0:07.950',-0.060,0.110,0.030,0.210
'0:07.952',-0.060,0.100,0.020,0.230
'0:07.954',-0.050,0.090,0.020,0.240
'0:07.956',-0.040,0.080,0.010,0.220
'0:07.958',-0.030,0.070,-0.010,0.200
'0:07.960',-0.050,0.060,-0.030,0.190
'0:07.962',-0.060,0.060,-0.040,0.190
'0:07.964',-0.080,0.060,-0.030,0.190
'0:07.966',-0.100,0.050,-0.010,0.210
'0:07.968',-0.100,0.050,-0.010,0.210
'0:07.970',-0.090,0.030,0.000,0.200
'0:07.972',-0.080,0.030,0.000,0.180
'0:07.974',-0.080,0.030,0.000,0.170
'0:07.976',-0.080,0.030,0.000,0.160
'0:07.978',-0.070,0.030,0.000,0.140
'0:07.980',-0.060,0.020,0.010,0.130
'0:07.982',-0.070,0.030,0.020,0.140
'0:07.984',-0.060,0.030,0.030,0.140
'0:07.986',-0.030,0.030,0.030,0.130
'0:07.988',-0.010,0.030,0.020,0.110
'0:07.990',0.000,0.040,0.000,0.090
'0:07.992',0.010,0.040,0.000,0.070
'0:07.994',0.020,0.040,0.000,0.060
'0:07.996',0.010,0.040,0.000,0.070
'0:07.998',0.000,0.050,0.000,0.070
