'Elapsed time','ECG 1','ECG 2','ECG 3','ECG 4'
'0:07.818',-0.240,-0.160,0.160,0.110
'0:07.820',-0.230,-0.160,0.160,0.080
'0:07.822',-0.210,-0.160,0.150,0.070
'0:07.824',-0.200,-0.160,0.140,0.060
'0:07.826',-0.190,-0.150,0.140,0.060
'0:07.828',-0.210,-0.130,0.150,0.100
'0:07.830',-0.220,-0.120,0.160,0.110
'0:07.832',-0.210,-0.110,0.150,0.110
'0:07.834',-0.180,-0.110,0.150,0.080
'0:07.836',-0.160,-0.100,0.140,0.060
'0:07.838',-0.140,-0.090,0.130,0.050
'0:07.840',-0.130,-0.080,0.140,0.060
'0:07.842',-0.130,-0.070,0.150,0.080
'0:07.844',-0.140,-0.070,0.170,0.090
'0:07.846',-0.150,-0.060,0.180,0.100
'0:07.848',-0.150,-0.060,0.180,0.100
'0:07.850',-0.150,-0.060,0.170,0.080
'0:07.852',-0.140,-0.050,0.160,0.060
'0:07.854',-0.130,-0.040,0.140,0.050
'0:07.856',-0.140,-0.020,0.140,0.060
'0:07.858',-0.130,-0.040,0.130,0.050
'0:07.860',-0.120,-0.050,0.140,0.060
'0:07.862',-0.130,-0.050,0.140,0.090
'0:07.864',-0.130,-0.050,0.140,0.100
'0:07.866',-0.130,-0.060,0.130,0.090
'0:07.868',-0.130,-0.050,0.130,0.070
'0:07.870',-0.120,-0.030,0.120,0.060
'0:07.872',-0.100,-0.030,0.120,0.040
'0:07.874',-0.080,-0.040,0.120,0.030
'0:07.876',-0.090,-0.040,0.120,0.030
'0:07.878',-0.090,-0.030,0.120,0.040
'0:07.880',-0.090,-0.030,0.120,0.040
'0:07.882',-0.080,-0.020,0.110,0.040
'0:07.884',-0.070,-0.010,0.100,0.030
'0:07.886',-0.050,0.000,0.090,0.020
'0:07.888',-0.030,0.000,0.090,0.000
'0:07.890',-0.010,0.000,0.090,0.000
'0:07.892',0.000,0.000,0.100,0.000
'0:07.894',-0.020,0.000,0.100,-0.010
'0:07.896',-0.050,0.010,0.110,0.000
'0:07.898',-0.070,0.040,0.120,0.010
'0:07.900',-0.050,0.040,0.120,0.000
'0:07.902',-0.040,0.030,0.120,-0.010
'0:07.904',-0.040,0.020,0.110,-0.030
'0:07.906',-0.040,0.030,0.110,-0.030
'0:07.908',-0.030,0.040,0.110,-0.040
'0:07.910',-0.040,0.050,0.120,-0.020
'0:07.912',-0.060,0.070,0.120,0.000
'0:07.914',-0.060,0.070,0.130,0.000
'0:07.916',-0.050,0.050,0.120,-0.020
'0:07.918',-0.050,0.040,0.120,-0.030
'0:07.920',-0.040,0.040,0.100,-0.050
'0:07.922',-0.030,0.030,0.090,-0.050
'0:07.924',-0.020,0.040,0.080,-0.050
'0:07.926',-0.030,0.060,0.090,-0.050
'0:07.928',-0.040,0.060,0.100,-0.060
'0:07.930',-0.040,0.060,0.100,-0.060
'0:07.932',-0.040,0.040,0.090,-0.080
'0:07.934',-0.030,0.030,0.070,-0.090
'0:07.936',-0.020,0.030,0.060,-0.100
'0:07.938',-0.020,0.040,0.050,-0.100
'0:07.940',-0.040,0.070,0.070,-0.070
'0:07.942',-0.050,0.080,0.070,-0.060
'0:07.944',-0.060,0.080,0.070,-0.070
'0:07.946',-0.070,0.080,0.080,-0.070
'0:07.948',-0.060,0.080,0.080,-0.070
'0:07.950',-0.040,0.070,0.070,-0.090
'0:07.952',-0.050,0.080,0.050,-0.100
'0:07.954',-0.040,0.100,0.040,-0.100
'0:07.956',-0.040,0.080,0.040,-0.090
'0:07.958',-0.040,0.060,0.030,-0.080
'0:07.960',-0.040,0.060,0.030,-0.070
'0:07.962',-0.040,0.050,0.040,-0.070
'0:07.964',-0.030,0.060,0.040,-0.080
'0:07.966',-0.020,0.060,0.030,-0.090
'0:07.968',-0.020,0.080,0.030,-0.080
'0:07.970',-0.010,0.080,0.030,-0.100
'0:07.972',0.000,0.060,0.020,-0.110
'0:07.974',0.000,0.040,0.030,-0.100
'0:07.976',0.000,0.040,0.030,-0.100
'0:07.978',-0.020,0.040,0.040,-0.100
'0:07.980',-0.030,0.050,0.040,-0.090
'0:07.982',-0.040,0.070,0.050,-0.080
'0:07.984',-0.030,0.060,0.060,-0.080
'0:07.986',-0.030,0.040,0.050,-0.100
'0:07.988',-0.040,0.030,0.040,-0.120
'0:07.990',-0.040,0.030,0.020,-0.110
'0:07.992',-0.030,0.020,0.010,-0.100
'0:07.994',-0.040,0.020,0.010,-0.080
'0:07.996',-0.050,0.030,0.020,-0.050
'0:07.998',-0.050,0.020,0.020,-0.040
